,Date,AveragePrice,Total Sold Volume,type,year,region
11707,2015-05-10,1.85,2269.27,organic,2015,Syracuse
11708,2015-05-03,1.84,2721.25,organic,2015,Syracuse
11709,2015-04-26,1.77,2102.93,organic,2015,Syracuse
11710,2015-04-19,1.83,1062.54,organic,2015,Syracuse
11711,2015-04-12,1.71,1742.87,organic,2015,Syracuse
11712,2015-04-05,1.76,1690.53,organic,2015,Syracuse
11713,2015-03-29,1.82,753.78,organic,2015,Syracuse
11714,2015-03-22,1.76,810.61,organic,2015,Syracuse
11715,2015-03-15,1.67,846.47,organic,2015,Syracuse
11716,2015-03-08,1.6,1884.54,organic,2015,Syracuse
11717,2015-03-01,1.59,2108.82,organic,2015,Syracuse
11718,2015-02-22,1.57,1926.71,organic,2015,Syracuse
11719,2015-02-15,1.72,561.1,organic,2015,Syracuse
11720,2015-02-08,1.65,1283.8,organic,2015,Syracuse
11721,2015-02-01,1.65,1285.09,organic,2015,Syracuse
11722,2015-01-25,1.77,845.05,organic,2015,Syracuse
11723,2015-01-18,1.84,627.8,organic,2015,Syracuse
11724,2015-01-11,1.66,762.15,organic,2015,Syracuse
11725,2015-01-04,1.72,593.39,organic,2015,Syracuse
11726,2015-12-27,1.63,2161.84,organic,2015,Tampa
11727,2015-12-20,1.79,2078.74,organic,2015,Tampa
11728,2015-12-13,1.76,1844.95,organic,2015,Tampa
11729,2015-12-06,1.76,1739.62,organic,2015,Tampa
11730,2015-11-29,1.73,1685.8,organic,2015,Tampa
11731,2015-11-22,1.78,1983.73,organic,2015,Tampa
11732,2015-11-15,1.75,2807.44,organic,2015,Tampa
11733,2015-11-08,1.74,1802.37,organic,2015,Tampa
11734,2015-11-01,1.5,1541.99,organic,2015,Tampa
11735,2015-10-25,1.49,1098.67,organic,2015,Tampa
11736,2015-10-18,1.49,1162.28,organic,2015,Tampa
11737,2015-10-11,1.5,1732.8,organic,2015,Tampa
11738,2015-10-04,1.47,1402.83,organic,2015,Tampa
11739,2015-09-27,1.31,930.74,organic,2015,Tampa
11740,2015-09-20,1.46,1738.65,organic,2015,Tampa
11741,2015-09-13,1.43,1254.81,organic,2015,Tampa
11742,2015-09-06,1.49,1786.45,organic,2015,Tampa
11743,2015-08-30,1.48,1279.51,organic,2015,Tampa
11744,2015-08-23,1.5,998.28,organic,2015,Tampa
11745,2015-08-16,1.5,1187.99,organic,2015,Tampa
11746,2015-08-09,1.5,1250.53,organic,2015,Tampa
11747,2015-08-02,1.5,1200.48,organic,2015,Tampa
11748,2015-07-26,1.49,697.76,organic,2015,Tampa
11749,2015-07-19,1.42,1108.9,organic,2015,Tampa
11750,2015-07-12,1.63,2377.5,organic,2015,Tampa
11751,2015-07-05,1.9,2108.32,organic,2015,Tampa
11752,2015-06-28,1.81,2098.65,organic,2015,Tampa
11753,2015-06-21,1.84,1346.16,organic,2015,Tampa
11754,2015-06-14,1.73,2026.74,organic,2015,Tampa
11755,2015-06-07,1.71,2275.26,organic,2015,Tampa
11756,2015-05-31,1.72,2091.42,organic,2015,Tampa
11757,2015-05-24,1.7,1961.33,organic,2015,Tampa
11758,2015-05-17,1.69,1916.43,organic,2015,Tampa
11759,2015-05-10,1.69,2622.05,organic,2015,Tampa
11760,2015-05-03,1.34,3590.4,organic,2015,Tampa
11761,2015-04-26,1.31,3775.87,organic,2015,Tampa
11762,2015-04-19,1.48,3118.18,organic,2015,Tampa
11763,2015-04-12,1.69,1723.93,organic,2015,Tampa
11764,2015-04-05,1.72,1998.39,organic,2015,Tampa
11765,2015-03-29,1.73,2210.49,organic,2015,Tampa
11766,2015-03-22,1.68,3313.75,organic,2015,Tampa
11767,2015-03-15,1.68,2301.7,organic,2015,Tampa
11768,2015-03-08,1.65,2681.85,organic,2015,Tampa
11769,2015-03-01,1.63,2901.01,organic,2015,Tampa
11770,2015-02-22,1.68,2650.48,organic,2015,Tampa
11771,2015-02-15,1.75,1986.05,organic,2015,Tampa
11772,2015-02-08,1.65,2953.53,organic,2015,Tampa
11773,2015-02-01,1.68,2109.19,organic,2015,Tampa
11774,2015-01-25,1.75,1460.04,organic,2015,Tampa
11775,2015-01-18,1.73,1751.2,organic,2015,Tampa
11776,2015-01-11,1.84,1258.62,organic,2015,Tampa
11777,2015-01-04,1.7,1885.48,organic,2015,Tampa
11778,2015-12-27,1.52,549787.59,organic,2015,TotalUS
11779,2015-12-20,1.53,531478.24,organic,2015,TotalUS
11780,2015-12-13,1.43,624300.31,organic,2015,TotalUS
11781,2015-12-06,1.52,514112.96,organic,2015,TotalUS
11782,2015-11-29,1.5,507830.81,organic,2015,TotalUS
11783,2015-11-22,1.49,584276.79,organic,2015,TotalUS
11784,2015-11-15,1.6,511347.26,organic,2015,TotalUS
11785,2015-11-08,1.54,605197.12,organic,2015,TotalUS
11786,2015-11-01,1.47,647789.17,organic,2015,TotalUS
11787,2015-10-25,1.62,560830.54,organic,2015,TotalUS
11788,2015-10-18,1.71,518034.86,organic,2015,TotalUS
11789,2015-10-11,1.69,519892.67,organic,2015,TotalUS
11790,2015-10-04,1.72,557392.73,organic,2015,TotalUS
11791,2015-09-27,1.75,501814.87,organic,2015,TotalUS
11792,2015-09-20,1.77,515240.82,organic,2015,TotalUS
11793,2015-09-13,1.8,552059.64,organic,2015,TotalUS
11794,2015-09-06,1.78,593797.17,organic,2015,TotalUS
11795,2015-08-30,1.66,670005.94,organic,2015,TotalUS
11796,2015-08-23,1.72,666276.26,organic,2015,TotalUS
11797,2015-08-16,1.75,644689.71,organic,2015,TotalUS
11798,2015-08-09,1.0,625259.0,organic,2015,TotalUS
11799,2015-08-02,1.0,573873.0,organic,2015,TotalUS
11800,2015-07-26,1.0,580826.0,organic,2015,TotalUS
11801,2015-07-19,1.0,650389.0,organic,2015,TotalUS
11802,2015-07-12,1.0,608845.0,organic,2015,TotalUS
11803,2015-07-05,1.0,668233.0,organic,2015,TotalUS
11804,2015-06-28,1.64,659947.03,organic,2015,TotalUS
11805,2015-06-21,1.66,638192.89,organic,2015,TotalUS
11806,2015-06-14,1.68,646098.42,organic,2015,TotalUS
11807,2015-06-07,1.67,640448.59,organic,2015,TotalUS
11808,2015-05-31,1.58,716942.71,organic,2015,TotalUS
11809,2015-05-24,1.59,714266.31,organic,2015,TotalUS
11810,2015-05-17,1.5,761972.65,organic,2015,TotalUS
11811,2015-05-10,1.42,861671.11,organic,2015,TotalUS
11812,2015-05-03,1.37,912681.57,organic,2015,TotalUS
11813,2015-04-26,1.45,872239.07,organic,2015,TotalUS
11814,2015-04-19,1.59,675907.97,organic,2015,TotalUS
11815,2015-04-12,1.53,810018.27,organic,2015,TotalUS
11816,2015-04-05,1.63,661842.02,organic,2015,TotalUS
11817,2015-03-29,1.6,674551.02,organic,2015,TotalUS
11818,2015-03-22,1.49,682640.03,organic,2015,TotalUS
11819,2015-03-15,1.5,644584.67,organic,2015,TotalUS
11820,2015-03-08,1.49,783913.05,organic,2015,TotalUS
11821,2015-03-01,1.4,814484.79,organic,2015,TotalUS
11822,2015-02-22,1.51,673446.69,organic,2015,TotalUS
11823,2015-02-15,1.58,616177.0,organic,2015,TotalUS
11824,2015-02-08,1.48,730874.31,organic,2015,TotalUS
11825,2015-02-01,1.36,740896.97,organic,2015,TotalUS
11826,2015-01-25,1.53,556368.86,organic,2015,TotalUS
11827,2015-01-18,1.42,713120.0,organic,2015,TotalUS
11828,2015-01-11,1.42,669528.88,organic,2015,TotalUS
11829,2015-01-04,1.46,612910.15,organic,2015,TotalUS
11830,2015-12-27,1.46,142710.36,organic,2015,West
11831,2015-12-20,1.45,144120.63,organic,2015,West
11832,2015-12-13,1.16,228520.16,organic,2015,West
11833,2015-12-06,1.39,139927.17,organic,2015,West
11834,2015-11-29,1.26,174210.66,organic,2015,West
11835,2015-11-22,1.29,223979.09,organic,2015,West
11836,2015-11-15,1.61,124812.43,organic,2015,West
11837,2015-11-08,1.36,201480.84,organic,2015,West
11838,2015-11-01,1.23,242525.92,organic,2015,West
11839,2015-10-25,1.59,140994.25,organic,2015,West
11840,2015-10-18,1.69,139473.83,organic,2015,West
11841,2015-10-11,1.66,143146.85,organic,2015,West
11842,2015-10-04,1.61,176416.14,organic,2015,West
11843,2015-09-27,1.65,143436.75,organic,2015,West
11844,2015-09-20,1.73,119727.18,organic,2015,West
11845,2015-09-13,1.83,135524.9,organic,2015,West
11846,2015-09-06,1.83,147088.73,organic,2015,West
11847,2015-08-30,1.54,220337.3,organic,2015,West
11848,2015-08-23,1.75,182568.08,organic,2015,West
11849,2015-08-16,1.67,214374.59,organic,2015,West
11850,2015-08-09,1.77,170475.9,organic,2015,West
11851,2015-08-02,1.81,160585.07,organic,2015,West
11852,2015-07-26,1.86,159233.08,organic,2015,West
11853,2015-07-19,1.56,227872.88,organic,2015,West
11854,2015-07-12,1.81,161657.89,organic,2015,West
11855,2015-07-05,1.71,195265.06,organic,2015,West
11856,2015-06-28,1.59,228925.49,organic,2015,West
11857,2015-06-21,1.57,214929.13,organic,2015,West
11858,2015-06-14,1.71,194492.22,organic,2015,West
11859,2015-06-07,1.74,192122.01,organic,2015,West
11860,2015-05-31,1.53,251074.96,organic,2015,West
11861,2015-05-24,1.6,203951.84,organic,2015,West
11862,2015-05-17,1.49,229340.78,organic,2015,West
11863,2015-05-10,1.47,233387.28,organic,2015,West
11864,2015-05-03,1.24,378778.68,organic,2015,West
11865,2015-04-26,1.27,389892.07,organic,2015,West
11866,2015-04-19,1.58,191660.54,organic,2015,West
11867,2015-04-12,1.5,262870.62,organic,2015,West
11868,2015-04-05,1.69,194132.3,organic,2015,West
11869,2015-03-29,1.54,263845.02,organic,2015,West
11870,2015-03-22,1.43,271984.49,organic,2015,West
11871,2015-03-15,1.41,236130.36,organic,2015,West
11872,2015-03-08,1.37,330353.76,organic,2015,West
11873,2015-03-01,1.4,218957.86,organic,2015,West
11874,2015-02-22,1.48,188334.19,organic,2015,West
11875,2015-02-15,1.58,166334.97,organic,2015,West
11876,2015-02-08,1.4,246616.27,organic,2015,West
11877,2015-02-01,1.34,216484.22,organic,2015,West
11878,2015-01-25,1.52,166494.38,organic,2015,West
11879,2015-01-18,1.33,251749.94,organic,2015,West
11880,2015-01-11,1.39,223156.55,organic,2015,West
11881,2015-01-04,1.4,187548.3,organic,2015,West
11882,2015-12-27,1.81,7155.63,organic,2015,WestTexNewMexico
11883,2015-12-20,1.92,6255.19,organic,2015,WestTexNewMexico
11884,2015-12-13,1.8,7836.65,organic,2015,WestTexNewMexico
11885,2015-11-29,2.08,4638.1,organic,2015,WestTexNewMexico
11886,2015-11-22,1.97,6249.43,organic,2015,WestTexNewMexico
11887,2015-11-15,1.92,8175.94,organic,2015,WestTexNewMexico
11888,2015-11-08,1.98,7603.07,organic,2015,WestTexNewMexico
11889,2015-11-01,1.92,7296.25,organic,2015,WestTexNewMexico
11890,2015-10-25,2.0,6447.44,organic,2015,WestTexNewMexico
11891,2015-10-18,2.02,7664.36,organic,2015,WestTexNewMexico
11892,2015-10-11,2.05,7346.43,organic,2015,WestTexNewMexico
11893,2015-10-04,2.01,8059.96,organic,2015,WestTexNewMexico
11894,2015-09-27,1.76,8150.95,organic,2015,WestTexNewMexico
11895,2015-09-20,2.19,5023.44,organic,2015,WestTexNewMexico
11896,2015-09-13,1.99,6608.39,organic,2015,WestTexNewMexico
11897,2015-09-06,1.78,10554.69,organic,2015,WestTexNewMexico
11898,2015-08-30,1.69,11459.06,organic,2015,WestTexNewMexico
11899,2015-08-23,1.61,11341.36,organic,2015,WestTexNewMexico
11900,2015-08-16,1.66,11538.97,organic,2015,WestTexNewMexico
11901,2015-08-09,1.86,10167.7,organic,2015,WestTexNewMexico
11902,2015-08-02,1.9,8369.4,organic,2015,WestTexNewMexico
11903,2015-07-26,1.84,7977.11,organic,2015,WestTexNewMexico
11904,2015-07-19,1.74,6864.82,organic,2015,WestTexNewMexico
11905,2015-07-12,1.96,6689.54,organic,2015,WestTexNewMexico
11906,2015-07-05,1.58,13816.71,organic,2015,WestTexNewMexico
11907,2015-06-28,1.58,11456.41,organic,2015,WestTexNewMexico
11908,2015-06-21,1.66,11100.27,organic,2015,WestTexNewMexico
11909,2015-06-14,1.55,13506.32,organic,2015,WestTexNewMexico
11910,2015-06-07,1.48,13363.66,organic,2015,WestTexNewMexico
11911,2015-05-31,1.39,13968.18,organic,2015,WestTexNewMexico
11912,2015-05-24,1.38,14314.2,organic,2015,WestTexNewMexico
11913,2015-05-17,1.42,16514.55,organic,2015,WestTexNewMexico
11914,2015-05-10,1.43,13607.51,organic,2015,WestTexNewMexico
11915,2015-05-03,1.51,12166.64,organic,2015,WestTexNewMexico
11916,2015-04-26,1.92,19634.24,organic,2015,WestTexNewMexico
11917,2015-04-19,1.6,11075.85,organic,2015,WestTexNewMexico
11918,2015-04-12,1.66,8335.28,organic,2015,WestTexNewMexico
11919,2015-04-05,1.8,9073.21,organic,2015,WestTexNewMexico
11920,2015-03-29,1.77,7485.54,organic,2015,WestTexNewMexico
11921,2015-03-22,1.84,7771.97,organic,2015,WestTexNewMexico
11922,2015-03-15,1.82,6046.98,organic,2015,WestTexNewMexico
11923,2015-03-08,1.59,10407.27,organic,2015,WestTexNewMexico
11924,2015-03-01,1.64,8743.37,organic,2015,WestTexNewMexico
11925,2015-02-22,1.71,8720.44,organic,2015,WestTexNewMexico
11926,2015-02-15,1.7,7309.84,organic,2015,WestTexNewMexico
11927,2015-02-08,1.66,9271.68,organic,2015,WestTexNewMexico
11928,2015-02-01,1.77,7210.19,organic,2015,WestTexNewMexico
11929,2015-01-25,1.63,7324.06,organic,2015,WestTexNewMexico
11930,2015-01-18,1.71,5508.2,organic,2015,WestTexNewMexico
11931,2015-01-11,1.69,6861.73,organic,2015,WestTexNewMexico
11932,2015-01-04,1.64,6182.81,organic,2015,WestTexNewMexico
11933,2016-12-25,1.93,1714.92,organic,2016,Albany
11934,2016-12-18,1.86,1472.84,organic,2016,Albany
11935,2016-12-11,1.9,1886.63,organic,2016,Albany
11936,2016-12-04,1.97,1364.73,organic,2016,Albany
11937,2016-11-27,1.97,1646.78,organic,2016,Albany
11938,2016-11-20,1.93,1862.7,organic,2016,Albany
11939,2016-11-13,2.0,2084.37,organic,2016,Albany
11940,2016-11-06,1.93,2674.0,organic,2016,Albany
11941,2016-10-30,1.96,1326.8,organic,2016,Albany
11942,2016-10-23,1.86,1913.99,organic,2016,Albany
11943,2016-10-16,1.75,1939.89,organic,2016,Albany
11944,2016-10-09,1.75,2179.44,organic,2016,Albany
11945,2016-10-02,1.73,2492.82,organic,2016,Albany
11946,2016-09-25,1.68,2019.71,organic,2016,Albany
11947,2016-09-18,1.69,2137.53,organic,2016,Albany
11948,2016-09-11,1.68,3501.41,organic,2016,Albany
11949,2016-09-04,1.73,2194.77,organic,2016,Albany
11950,2016-08-28,1.66,1922.46,organic,2016,Albany
11951,2016-08-21,1.67,1926.01,organic,2016,Albany
11952,2016-08-14,1.72,1609.03,organic,2016,Albany
11953,2016-08-07,1.67,1545.79,organic,2016,Albany
11954,2016-07-31,1.43,1553.42,organic,2016,Albany
11955,2016-07-24,1.42,1811.44,organic,2016,Albany
11956,2016-07-17,1.57,2399.74,organic,2016,Albany
11957,2016-07-10,1.58,2173.2,organic,2016,Albany
11958,2016-07-03,1.43,3529.44,organic,2016,Albany
11959,2016-06-26,1.53,1922.75,organic,2016,Albany
11960,2016-06-19,1.45,974.27,organic,2016,Albany
11961,2016-06-12,1.43,887.29,organic,2016,Albany
11962,2016-06-05,1.47,1007.03,organic,2016,Albany
11963,2016-05-29,1.49,1117.44,organic,2016,Albany
11964,2016-05-22,1.55,1193.06,organic,2016,Albany
11965,2016-05-15,1.59,1259.86,organic,2016,Albany
11966,2016-05-08,1.83,2103.64,organic,2016,Albany
11967,2016-05-01,1.78,1604.0,organic,2016,Albany
11968,2016-04-24,1.77,2328.82,organic,2016,Albany
11969,2016-04-17,1.82,2058.73,organic,2016,Albany
11970,2016-04-10,1.62,2161.66,organic,2016,Albany
11971,2016-04-03,1.56,1903.46,organic,2016,Albany
11972,2016-03-27,1.65,1705.39,organic,2016,Albany
11973,2016-03-20,1.76,1733.01,organic,2016,Albany
11974,2016-03-13,1.79,1822.67,organic,2016,Albany
11975,2016-03-06,1.92,1704.24,organic,2016,Albany
11976,2016-02-28,1.79,1485.73,organic,2016,Albany
11977,2016-02-21,1.79,1282.87,organic,2016,Albany
11978,2016-02-14,1.81,1247.8,organic,2016,Albany
11979,2016-02-07,1.81,1252.86,organic,2016,Albany
11980,2016-01-31,1.79,1305.94,organic,2016,Albany
11981,2016-01-24,1.83,1506.87,organic,2016,Albany
11982,2016-01-17,1.67,1496.73,organic,2016,Albany
11983,2016-01-10,1.83,1676.05,organic,2016,Albany
11984,2016-01-03,1.75,1145.5,organic,2016,Albany
11985,2016-12-25,1.76,5456.42,organic,2016,Atlanta
11986,2016-12-18,1.19,9420.9,organic,2016,Atlanta
11987,2016-12-11,1.06,13253.78,organic,2016,Atlanta
11988,2016-12-04,1.22,9990.29,organic,2016,Atlanta
11989,2016-11-27,1.41,7754.46,organic,2016,Atlanta
11990,2016-11-20,1.56,9756.02,organic,2016,Atlanta
11991,2016-11-13,1.63,11118.24,organic,2016,Atlanta
11992,2016-11-06,1.64,12410.85,organic,2016,Atlanta
11993,2016-10-30,2.25,7568.41,organic,2016,Atlanta
11994,2016-10-23,1.25,16790.96,organic,2016,Atlanta
11995,2016-10-16,1.15,17664.37,organic,2016,Atlanta
11996,2016-10-09,1.07,19264.55,organic,2016,Atlanta
11997,2016-10-02,2.29,7057.34,organic,2016,Atlanta
11998,2016-09-25,2.02,7914.63,organic,2016,Atlanta
11999,2016-09-18,1.91,8231.32,organic,2016,Atlanta
12000,2016-09-11,1.43,13016.7,organic,2016,Atlanta
12001,2016-09-04,1.38,15106.95,organic,2016,Atlanta
12002,2016-08-28,1.14,18482.13,organic,2016,Atlanta
12003,2016-08-21,1.62,12432.9,organic,2016,Atlanta
12004,2016-08-14,1.58,13049.21,organic,2016,Atlanta
12005,2016-08-07,1.06,24308.08,organic,2016,Atlanta
12006,2016-07-31,1.62,14463.16,organic,2016,Atlanta
12007,2016-07-24,1.91,11619.75,organic,2016,Atlanta
12008,2016-07-17,1.21,16805.05,organic,2016,Atlanta
12009,2016-07-10,1.13,17311.07,organic,2016,Atlanta
12010,2016-07-03,0.85,20324.1,organic,2016,Atlanta
12011,2016-06-26,0.92,16159.03,organic,2016,Atlanta
12012,2016-06-19,0.81,16577.89,organic,2016,Atlanta
12013,2016-06-12,0.97,16462.75,organic,2016,Atlanta
12014,2016-06-05,1.04,12826.69,organic,2016,Atlanta
12015,2016-05-29,1.35,8848.72,organic,2016,Atlanta
12016,2016-05-22,1.27,11405.47,organic,2016,Atlanta
12017,2016-05-15,1.29,10861.36,organic,2016,Atlanta
12018,2016-05-08,1.42,9663.49,organic,2016,Atlanta
12019,2016-05-01,1.25,11049.83,organic,2016,Atlanta
12020,2016-04-24,1.38,9858.95,organic,2016,Atlanta
12021,2016-04-17,1.36,8352.12,organic,2016,Atlanta
12022,2016-04-10,1.5,7130.98,organic,2016,Atlanta
12023,2016-04-03,1.51,9283.54,organic,2016,Atlanta
12024,2016-03-27,1.48,8926.81,organic,2016,Atlanta
12025,2016-03-20,1.44,7435.68,organic,2016,Atlanta
12026,2016-03-13,1.52,6967.87,organic,2016,Atlanta
12027,2016-03-06,1.66,6619.18,organic,2016,Atlanta
12028,2016-02-28,1.78,5069.92,organic,2016,Atlanta
12029,2016-02-21,1.74,5258.5,organic,2016,Atlanta
12030,2016-02-14,1.59,5737.5,organic,2016,Atlanta
12031,2016-02-07,1.72,5420.87,organic,2016,Atlanta
12032,2016-01-31,1.71,6591.53,organic,2016,Atlanta
12033,2016-01-24,1.65,6193.73,organic,2016,Atlanta
12034,2016-01-17,1.84,5227.45,organic,2016,Atlanta
12035,2016-01-10,1.66,5614.09,organic,2016,Atlanta
12036,2016-01-03,1.48,7953.26,organic,2016,Atlanta
12037,2016-12-25,1.83,17061.38,organic,2016,BaltimoreWashington
12038,2016-12-18,1.86,14030.99,organic,2016,BaltimoreWashington
12039,2016-12-11,1.97,16245.8,organic,2016,BaltimoreWashington
12040,2016-12-04,2.15,13989.25,organic,2016,BaltimoreWashington
12041,2016-11-27,2.17,12675.57,organic,2016,BaltimoreWashington
12042,2016-11-20,2.03,13147.71,organic,2016,BaltimoreWashington
12043,2016-11-13,2.2,11635.47,organic,2016,BaltimoreWashington
12044,2016-11-06,2.28,14538.3,organic,2016,BaltimoreWashington
12045,2016-10-30,1.85,17148.36,organic,2016,BaltimoreWashington
12046,2016-10-23,1.81,17434.69,organic,2016,BaltimoreWashington
12047,2016-10-16,1.95,16843.53,organic,2016,BaltimoreWashington
12048,2016-10-09,1.87,18612.87,organic,2016,BaltimoreWashington
12049,2016-10-02,2.15,18289.28,organic,2016,BaltimoreWashington
12050,2016-09-25,2.06,21533.64,organic,2016,BaltimoreWashington
12051,2016-09-18,2.06,22735.52,organic,2016,BaltimoreWashington
12052,2016-09-11,2.14,20395.74,organic,2016,BaltimoreWashington
12053,2016-09-04,2.03,19197.78,organic,2016,BaltimoreWashington
12054,2016-08-28,2.05,14070.94,organic,2016,BaltimoreWashington
12055,2016-08-21,1.77,20525.55,organic,2016,BaltimoreWashington
12056,2016-08-14,1.76,16889.91,organic,2016,BaltimoreWashington
12057,2016-08-07,1.87,18071.5,organic,2016,BaltimoreWashington
12058,2016-07-31,2.02,14788.87,organic,2016,BaltimoreWashington
12059,2016-07-24,2.08,17266.59,organic,2016,BaltimoreWashington
12060,2016-07-17,1.98,21633.42,organic,2016,BaltimoreWashington
12061,2016-07-10,1.96,17213.93,organic,2016,BaltimoreWashington
12062,2016-07-03,1.99,17234.83,organic,2016,BaltimoreWashington
12063,2016-06-26,1.89,20251.16,organic,2016,BaltimoreWashington
12064,2016-06-19,1.75,16906.19,organic,2016,BaltimoreWashington
12065,2016-06-12,1.73,18801.3,organic,2016,BaltimoreWashington
12066,2016-06-05,1.75,22921.36,organic,2016,BaltimoreWashington
12067,2016-05-29,1.7,23435.02,organic,2016,BaltimoreWashington
12068,2016-05-22,1.87,22054.1,organic,2016,BaltimoreWashington
12069,2016-05-15,1.7,16935.54,organic,2016,BaltimoreWashington
12070,2016-05-08,1.52,21296.42,organic,2016,BaltimoreWashington
12071,2016-05-01,1.77,24200.98,organic,2016,BaltimoreWashington
12072,2016-04-24,1.65,27335.53,organic,2016,BaltimoreWashington
12073,2016-04-17,1.49,22368.16,organic,2016,BaltimoreWashington
12074,2016-04-10,1.73,22013.07,organic,2016,BaltimoreWashington
12075,2016-04-03,1.71,22270.5,organic,2016,BaltimoreWashington
12076,2016-03-27,1.65,17017.63,organic,2016,BaltimoreWashington
12077,2016-03-20,1.61,16332.76,organic,2016,BaltimoreWashington
12078,2016-03-13,1.54,19068.45,organic,2016,BaltimoreWashington
12079,2016-03-06,1.41,21611.1,organic,2016,BaltimoreWashington
12080,2016-02-28,1.62,14556.02,organic,2016,BaltimoreWashington
12081,2016-02-21,1.54,18004.14,organic,2016,BaltimoreWashington
12082,2016-02-14,1.82,14927.44,organic,2016,BaltimoreWashington
12083,2016-02-07,1.66,17201.44,organic,2016,BaltimoreWashington
